drg_code,drg_field,drg_desc,average_covered_charges,average_medicare_payments,average_total_payments,provider_city,provider_name,provider_state,provider_zip_code,charge_gap,medicare_gap,overcharge_%,uncovered_%,vbp_score
552,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MEDICAL BACK PROBLEMS W/O MCC,17556.54,5613.62,8310.46,MC KEESPORT,UPMC MCKEESPORT,PA,15132,9246.080000000002,2696.8399999999992,0.5266459108685425,0.3245115192179493,28.7
552,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MEDICAL BACK PROBLEMS W/O MCC,28998.13,6042.05,9841.35,PITTSBURGH,UPMC MERCY,PA,15219,19156.78,3799.3,0.6606212193682833,0.3860547587475296,32.3
552,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MEDICAL BACK PROBLEMS W/O MCC,11311.14,3782.55,5633.41,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,5677.73,1850.86,0.5019591305562481,0.3285505581876696,22.5
552,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MEDICAL BACK PROBLEMS W/O MCC,16782.33,4555.5,6260.17,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,10522.160000000002,1704.67,0.6269784946428774,0.27230410675748423,43.3
552,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MEDICAL BACK PROBLEMS W/O MCC,28184.44,5183.68,8524.56,PITTSBURGH,ALLEGHENY GENERAL HOSPITAL,PA,15212,19659.88,3340.8799999999987,0.6975437510910275,0.39191230984355785,19.4
552,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MEDICAL BACK PROBLEMS W/O MCC,20308.05,3754.71,6121.27,PITTSBURGH,UPMC ST MARGARET,PA,15215,14186.78,2366.5600000000004,0.6985791348750865,0.3866125820295462,36.9
552,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MEDICAL BACK PROBLEMS W/O MCC,17550.59,3302.97,4484.71,PITTSBURGH,UPMC PASSAVANT,PA,15237,13065.88,1181.7400000000002,0.7444695591430259,0.26350421766401844,39.9
552,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MEDICAL BACK PROBLEMS W/O MCC,13136.43,4311.0,5330.71,GREENSBURG,EXCELA HEALTH WESTMORELAND HOSPITAL,PA,15601,7805.72,1019.71,0.5942040569622036,0.19128971562887492,40.2
552,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MEDICAL BACK PROBLEMS W/O MCC,17209.4,3713.4,5083.0,MONONGAHELA,MONONGAHELA VALLEY HOSPITAL,PA,15063,12126.4,1369.6,0.7046381628644811,0.2694471768640566,42.1
552,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MEDICAL BACK PROBLEMS W/O MCC,43527.72,5425.76,8191.83,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,35335.89,2766.07,0.8118019965208377,0.33766203644362736,25.4
552,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MEDICAL BACK PROBLEMS W/O MCC,11141.27,4101.0,5974.73,LATROBE,EXCELA HEALTH LATROBE HOSPITAL,PA,15650,5166.540000000001,1873.73,0.4637298979380269,0.3136091505390201,48.1
552,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MEDICAL BACK PROBLEMS W/O MCC,12956.75,2474.42,5201.67,PITTSBURGH,ST CLAIR HOSPITAL,PA,15243,7755.08,2727.25,0.5985358982769599,0.5243027719943787,43.5
552,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MEDICAL BACK PROBLEMS W/O MCC,19193.58,3224.92,5394.54,MONROEVILLE,FORBES HOSPITAL,PA,15146,13799.04,2169.62,0.7189403956948104,0.4021881383769515,35.8
552,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,MEDICAL BACK PROBLEMS W/O MCC,21343.24,3088.94,5003.06,MONROEVILLE,UPMC EAST,PA,15146,16340.18,1914.1200000000006,0.7655904164503609,0.3825898550087347,30.5
554,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,BONE DISEASES & ARTHROPATHIES W/O MCC,19756.67,4637.92,7723.08,MC KEESPORT,UPMC MCKEESPORT,PA,15132,12033.589999999998,3085.16,0.609089993404759,0.3994727492140441,28.7
554,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,BONE DISEASES & ARTHROPATHIES W/O MCC,15495.17,5001.0,8050.17,PITTSBURGH,UPMC MERCY,PA,15219,7445.0,3049.17,0.4804723020141115,0.3787708830993631,32.3
554,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,BONE DISEASES & ARTHROPATHIES W/O MCC,16390.84,3492.05,5070.32,PITTSBURGH,UPMC ST MARGARET,PA,15215,11320.52,1578.2699999999993,0.6906613693990058,0.3112762113633853,36.9
554,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,BONE DISEASES & ARTHROPATHIES W/O MCC,15222.36,2794.82,3834.73,PITTSBURGH,UPMC PASSAVANT,PA,15237,11387.63,1039.91,0.7480857107570705,0.271182064969372,39.9
554,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,BONE DISEASES & ARTHROPATHIES W/O MCC,34517.0,4587.45,7823.31,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,26693.69,3235.860000000001,0.7733490743691513,0.4136177653704123,25.4
556,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,20177.09,5346.64,7996.45,PITTSBURGH,UPMC MERCY,PA,15219,12180.64,2649.8099999999995,0.6036866565000205,0.33137329690049955,32.3
556,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,13092.25,3505.58,4656.5,GREENSBURG,EXCELA HEALTH WESTMORELAND HOSPITAL,PA,15601,8435.75,1150.92,0.6443315702037465,0.24716417910447766,40.2
556,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,42155.32,4203.8,8758.16,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,33397.16,4554.36,0.7922406946501652,0.5200133361345305,25.4
558,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC",7361.58,3618.67,5293.67,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,2067.91,1675.0,0.28090572947655257,0.31641564358941904,22.5
558,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC",21942.36,3411.0,4489.14,PITTSBURGH,UPMC PASSAVANT,PA,15237,17453.22,1078.1400000000003,0.7954121616817882,0.24016626792659626,39.9
558,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC",32092.45,5190.91,8412.0,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,23680.45,3221.09,0.7378822744913524,0.3829160722776985,25.4
560,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",54413.42,7232.58,10326.08,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,44087.34,3093.5,0.8102291677310487,0.2995812544547398,25.4
563,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",19306.29,2878.33,3951.29,PITTSBURGH,UPMC PASSAVANT,PA,15237,15355.0,1072.96,0.7953366493510664,0.2715467606781583,39.9
563,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",11442.38,3797.54,4958.62,GREENSBURG,EXCELA HEALTH WESTMORELAND HOSPITAL,PA,15601,6483.759999999998,1161.08,0.5666443519617422,0.23415385732320684,40.2
563,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",31950.19,4805.47,7420.47,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,24529.72,2615.0,0.7677487989899278,0.35240355395278194,25.4
580,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast","OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",84030.21,9867.07,13587.64,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,70442.57,3720.57,0.8383005350099685,0.2738201777497785,25.4
596,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",MAJOR SKIN DISORDERS W/O MCC,43538.08,5971.17,9123.0,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,34415.08,3151.83,0.7904592944842768,0.3454817494245314,25.4
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,18734.11,5030.54,8274.14,MC KEESPORT,UPMC MCKEESPORT,PA,15132,10459.97,3243.5999999999995,0.5583382397135492,0.3920165721150476,28.7
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,18200.42,5734.55,8740.18,PITTSBURGH,UPMC MERCY,PA,15219,9460.239999999998,3005.63,0.5197814116377534,0.34388651034646883,32.3
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,10269.19,3038.15,4853.65,NATRONA,ALLEGHENY VALLEY HOSPITAL,PA,15065,5415.540000000001,1815.4999999999993,0.5273580486873843,0.3740483965675316,30.8
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,8336.03,3622.13,5490.44,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,2845.590000000001,1868.3099999999995,0.3413603357953368,0.3402842030875485,22.5
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,9086.0,3203.81,4740.13,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,4345.87,1536.3200000000004,0.4783039841514418,0.3241092543875379,38.8
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,8312.52,3578.19,5861.63,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,2450.890000000001,2283.44,0.29484320037726225,0.3895571709575664,43.3
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,19986.67,5175.44,8832.22,PITTSBURGH,ALLEGHENY GENERAL HOSPITAL,PA,15212,11154.45,3656.78,0.5580944699642312,0.4140272774002459,19.4
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,19676.55,3878.21,6382.42,PITTSBURGH,UPMC ST MARGARET,PA,15215,13294.13,2504.21,0.6756331775641563,0.392360577962591,36.9
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,19627.39,3300.16,4413.37,PITTSBURGH,UPMC PASSAVANT,PA,15237,15214.02,1113.21,0.7751422884041129,0.252235819793038,39.9
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,11603.46,4285.15,5246.42,GREENSBURG,EXCELA HEALTH WESTMORELAND HOSPITAL,PA,15601,6357.039999999999,961.2700000000003,0.5478572770535685,0.183223988929594,40.2
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,12638.0,3569.27,4663.81,MONONGAHELA,MONONGAHELA VALLEY HOSPITAL,PA,15063,7974.19,1094.5400000000004,0.6309692989397057,0.23468794826547398,42.1
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,38223.48,5022.67,8554.53,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,29668.950000000004,3531.860000000001,0.7761969867735748,0.4128642952915005,25.4
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,16294.0,3715.14,4895.07,BUTLER,BUTLER MEMORIAL HOSPITAL,PA,16001,11398.93,1179.9299999999996,0.6995783724070209,0.2410445611605145,35.5
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,8289.42,4206.64,5875.94,LATROBE,EXCELA HEALTH LATROBE HOSPITAL,PA,15650,2413.4800000000005,1669.2999999999995,0.2911518538088311,0.2840907156982541,48.1
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,13761.83,2933.69,4457.25,PITTSBURGH,ST CLAIR HOSPITAL,PA,15243,9304.58,1523.56,0.6761150224933747,0.3418161422401705,43.5
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,12233.81,3541.59,5390.52,MONROEVILLE,FORBES HOSPITAL,PA,15146,6843.289999999999,1848.9300000000005,0.5593752069061069,0.34299659402061405,35.8
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,17467.0,3028.37,4802.51,MONROEVILLE,UPMC EAST,PA,15146,12664.49,1774.1400000000006,0.725052384496479,0.3694193244782417,30.5
605,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast","TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",36730.77,4723.96,7244.35,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,29486.42,2520.390000000001,0.8027716271670864,0.3479111307432689,25.4
607,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",MINOR SKIN DISORDERS W/O MCC,40009.0,4333.37,7705.11,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,32303.89,3371.74,0.8074155814941638,0.4375979058053681,25.4
617,"Endocrine, Nutritional & Metabolic Diseases & Disorders","AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC",27407.85,9164.08,12266.69,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,15141.159999999998,3102.610000000001,0.5524388085895099,0.25292968192723553,43.3
621,"Endocrine, Nutritional & Metabolic Diseases & Disorders",O.R. PROCEDURES FOR OBESITY W/O CC/MCC,30937.38,12845.31,15446.44,PITTSBURGH,WEST PENN HOSPITAL,PA,15224,15490.94,2601.130000000001,0.5007191947087957,0.16839673089721652,
626,"Endocrine, Nutritional & Metabolic Diseases & Disorders","THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W CC",103981.08,8676.5,10977.67,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,93003.41,2301.17,0.8944262744722405,0.20962280702553454,25.4
627,"Endocrine, Nutritional & Metabolic Diseases & Disorders","THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC",57095.57,5256.78,7386.04,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,49709.53,2129.26,0.8706372490895529,0.2882816773264158,25.4
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,21810.0,5852.29,8102.5,MC KEESPORT,UPMC MCKEESPORT,PA,15132,13707.5,2250.21,0.6284961027051811,0.2777179882752237,28.7
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,20238.74,6164.0,8688.95,PITTSBURGH,UPMC MERCY,PA,15219,11549.79,2524.9500000000007,0.5706773247741708,0.2905932247279591,32.3
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,10758.58,3940.5,5325.92,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,5432.66,1385.42,0.504960691838514,0.2601278276804759,22.5
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,12061.53,3961.71,5954.76,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,6106.77,1993.05,0.5063014393696322,0.33469862765249986,43.3
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,26140.27,5491.55,9099.82,PITTSBURGH,ALLEGHENY GENERAL HOSPITAL,PA,15212,17040.45,3608.27,0.6518850034831316,0.39652103008630935,19.4
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,21071.93,3676.79,6077.66,PITTSBURGH,UPMC ST MARGARET,PA,15215,14994.27,2400.87,0.7115755414905042,0.3950319695409088,36.9
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,20103.47,3096.12,3917.88,PITTSBURGH,UPMC PASSAVANT,PA,15237,16185.59,821.7600000000003,0.8051142414717459,0.20974608716959176,39.9
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,16533.84,4424.95,5218.47,GREENSBURG,EXCELA HEALTH WESTMORELAND HOSPITAL,PA,15601,11315.37,793.5200000000003,0.6843764062069065,0.15205989495005248,40.2
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,53487.49,5122.95,8602.87,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,44884.62,3479.9200000000014,0.8391610823390665,0.40450686805682295,25.4
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,11820.36,3600.18,5640.91,LATROBE,EXCELA HEALTH LATROBE HOSPITAL,PA,15650,6179.450000000002,2040.73,0.5227801860518629,0.3617731890776488,48.1
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,11369.33,3122.83,4371.17,PITTSBURGH,ST CLAIR HOSPITAL,PA,15243,6998.16,1248.34,0.6155296750116321,0.2855848662943789,43.5
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,18637.52,3676.62,5473.81,MONROEVILLE,FORBES HOSPITAL,PA,15146,13163.71,1797.1900000000005,0.7063015894818623,0.3283252432948897,35.8
639,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W/O CC/MCC,23645.4,3630.2,6649.2,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,16996.2,3019.0,0.7187951990662031,0.4540395837093184,25.4
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",16102.21,4660.79,7057.92,MC KEESPORT,UPMC MCKEESPORT,PA,15132,9044.29,2397.13,0.5616800426773716,0.3396368901886108,28.7
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",18494.87,4951.38,8261.23,PITTSBURGH,UPMC MERCY,PA,15219,10233.64,3309.8499999999995,0.5533231647478463,0.4006485717017925,32.3
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",13266.5,2781.43,4476.07,NATRONA,ALLEGHENY VALLEY HOSPITAL,PA,15065,8790.43,1694.64,0.6626035502958579,0.3785999772121526,30.8
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",6274.54,3598.31,4715.31,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,1559.2299999999993,1117.0000000000002,0.24850108533852674,0.2368879246539465,22.5
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",10019.93,3496.13,5165.6,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,4854.33,1669.4700000000007,0.4844674563594755,0.32318994889267466,43.3
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",26718.88,4697.82,8182.24,PITTSBURGH,ALLEGHENY GENERAL HOSPITAL,PA,15212,18536.64,3484.42,0.6937656069416083,0.4258516005397056,19.4
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",20903.35,2967.98,5379.92,PITTSBURGH,UPMC ST MARGARET,PA,15215,15523.429999999997,2411.94,0.742628813084984,0.44832265163794255,36.9
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",19043.12,2646.26,3741.76,PITTSBURGH,UPMC PASSAVANT,PA,15237,15301.36,1095.5,0.8035111893429228,0.2927766612503207,39.9
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",13594.55,3678.16,4608.32,GREENSBURG,EXCELA HEALTH WESTMORELAND HOSPITAL,PA,15601,8986.23,930.16,0.6610170987638428,0.20184362197069647,40.2
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",12523.4,3001.6,3913.87,MONONGAHELA,MONONGAHELA VALLEY HOSPITAL,PA,15063,8609.529999999999,912.27,0.6874754459651532,0.23308643363218506,42.1
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",36709.93,4623.77,7349.96,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,29359.97,2726.19,0.7997827835683696,0.37091222265155177,25.4
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",16594.31,3173.35,4380.42,BUTLER,BUTLER MEMORIAL HOSPITAL,PA,16001,12213.89,1207.0700000000004,0.7360287954124034,0.2755603343971583,35.5
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",8481.31,3507.69,5028.85,LATROBE,EXCELA HEALTH LATROBE HOSPITAL,PA,15650,3452.4599999999987,1521.1600000000005,0.4070668328359651,0.30248665201785696,48.1
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",12553.97,2632.5,3738.5,PITTSBURGH,ST CLAIR HOSPITAL,PA,15243,8815.47,1106.0,0.7022057564260549,0.29584057777183365,43.5
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",13861.86,3034.72,4533.28,MONROEVILLE,FORBES HOSPITAL,PA,15146,9328.580000000002,1498.56,0.6729674084141667,0.3305685949246462,35.8
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",19076.13,2592.5,4164.0,MONROEVILLE,UPMC EAST,PA,15146,14912.13,1571.5,0.7817167318528444,0.3774015369836696,30.5
644,"Endocrine, Nutritional & Metabolic Diseases & Disorders",ENDOCRINE DISORDERS W CC,23060.09,4160.73,5058.36,PITTSBURGH,UPMC PASSAVANT,PA,15237,18001.73,897.6300000000001,0.7806443947096476,0.1774547481792518,39.9
644,"Endocrine, Nutritional & Metabolic Diseases & Disorders",ENDOCRINE DISORDERS W CC,65148.44,6859.06,10460.5,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,54687.94,3601.44,0.8394359097470331,0.3442894699106161,25.4
652,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY TRANSPLANT,141377.43,20379.58,26963.95,PITTSBURGH,ALLEGHENY GENERAL HOSPITAL,PA,15212,114413.48,6584.369999999999,0.8092768414307715,0.244191596557626,19.4
652,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY TRANSPLANT,301251.94,19340.4,29687.6,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,271564.34,10347.199999999997,0.9014525848364662,0.3485360891415944,25.4
654,Diseases & Disorders of the Kidney & Urinary Tract,MAJOR BLADDER PROCEDURES W CC,146512.42,17347.75,23328.08,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,123184.34,5980.330000000003,0.8407774576380623,0.25635757421956723,25.4
657,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,135372.25,13505.46,17747.13,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,117625.12,4241.670000000002,0.8689012703859174,0.2390059688524286,25.4
658,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,71690.43,9471.87,12522.91,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,59167.51999999999,3051.0399999999986,0.8253196416871819,0.2436366627245584,25.4
660,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,96551.32,10792.63,15547.05,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,81004.27,4754.42,0.8389763081436897,0.30580849743198874,25.4
669,Diseases & Disorders of the Kidney & Urinary Tract,TRANSURETHRAL PROCEDURES W CC,36097.43,5672.64,6651.43,PITTSBURGH,UPMC PASSAVANT,PA,15237,29446.0,978.79,0.8157367435853466,0.14715482234647284,39.9
669,Diseases & Disorders of the Kidney & Urinary Tract,TRANSURETHRAL PROCEDURES W CC,63162.82,8339.73,11330.64,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,51832.18,2990.91,0.8206121892594409,0.2639665544046938,25.4
674,Diseases & Disorders of the Kidney & Urinary Tract,OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,116975.88,15209.56,19010.31,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,97965.57,3800.750000000002,0.8374852149007129,0.19993098481823815,25.4
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,21136.03,6118.76,8824.93,MC KEESPORT,UPMC MCKEESPORT,PA,15132,12311.1,2706.17,0.5824698394163899,0.3066505909961892,28.7
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,22430.45,6593.88,10011.4,PITTSBURGH,UPMC MERCY,PA,15219,12419.05,3417.5199999999995,0.5536692308892599,0.3413628463551551,32.3
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,15893.22,4187.67,5851.0,NATRONA,ALLEGHENY VALLEY HOSPITAL,PA,15065,10042.22,1663.33,0.6318555962857118,0.2842813194325756,30.8
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,11053.49,4524.12,6104.94,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,4948.55,1580.8199999999995,0.44769118169917377,0.2589411198144453,22.5
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,11495.29,4225.24,5212.24,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,6283.050000000001,987.0,0.5465760324445926,0.18936196337850905,38.8
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,14370.0,4186.27,6755.48,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,7614.52,2569.209999999999,0.5298900487125957,0.38031494431187707,43.3
